,index_x,PassengerId,Survived,Pclass,Name,Sex,Age_x,SibSp,Parch,Ticket,Fare,Cabin,Embarked,Title,Surname_x,Firstname,Othernames,KaggleAge,index_y,Surname_y,First Names,Age_y,Boarded,Survivor (S) or Victim (†),AgeDiff
137,500,501,0.0,3,CalicMr Petar,male,17.0,0,0,315086,8.6625,,S,Mr,Calic,Petar,,17.0,186.0,Calic,Mr Petar,17.0,Southampton,†,0.0
138,1294,1295,,1,Carraú-EstevesMr José Pedro,male,17.0,0,0,113059,47.1,,S,Mr,Carrau,Jose,,17.0,203.0,Carraú-Esteves,Mr José Pedro,17.0,Southampton,†,0.0
139,1016,1017,,3,CribbMiss Laura Mae,female,17.0,0,1,371362,16.1,,S,Miss,Cribb,Laura,,17.0,279.0,Cribb,Miss Laura Mae,16.0,Southampton,S,1.0
140,844,845,0.0,3,CulumovicMr Jeso,male,17.0,0,0,315090,8.6625,,S,Mr,Culumovic,Jeso,,17.0,284.0,Culumovic,Mr Jeso,17.0,Southampton,†,0.0
141,1078,1079,,3,DaviesMr Joseph,male,17.0,2,0,A/4 48873,8.05,,S,Mr,Davies,Joseph,,17.0,308.0,Davies,Mr Joseph,17.0,Southampton,†,0.0
142,1103,1104,,2,DeaconMr Percy William,male,17.0,0,0,S.O.C. 14879,73.5,,S,Mr,Deacon,Percy,,17.0,317.0,Deacon,Mr Percy William,18.0,Southampton,†,-1.0
143,781,782,1.0,1,DickMr Albert Adrian,female,17.0,1,0,17474,57.0,B20,S,Mrs,Dick,Vera,Gillespie,17.0,331.0,Dick,Mr Albert Adrian,31.0,Southampton,S,-14.0
144,951,952,,3,DikaMr Mirko,male,17.0,0,0,349232,7.8958,,S,Mr,Dika,Mirko,,17.0,333.0,Dika,Mr Mirko,17.0,Southampton,†,0.0
145,532,533,0.0,3,EliasMr Joseph jr.,male,17.0,1,1,2690,7.2292,,C,Mr,Elias,Joseph,,17.0,372.0,Elias,Mr Joseph jr.,15.0,Cherbourg,†,2.0
146,1206,1207,,3,HargadonMiss Catherine,female,17.0,0,0,AQ/3. 30631,7.7333,,Q,Miss,Hagardon,Kate,,17.0,500.0,Hargadon,Miss Catherine,17.0,Queenstown,†,0.0
147,84,85,1.0,2,IlettMiss Bertha,female,17.0,0,0,SO/C 14885,10.5,,S,Miss,Ilett,Bertha,,17.0,581.0,Ilett,Miss Bertha,17.0,Southampton,†,0.0
148,721,722,0.0,3,JensenMr Svend Lauritz,male,17.0,1,0,350048,7.0542,,S,Mr,Jensen,Svend,,17.0,601.0,Jensen,Mr Svend Lauritz,17.0,Southampton,†,0.0
149,433,434,0.0,3,KallioMr Nikolai Erland,male,17.0,0,0,STON/O 2. 3101274,7.125,,S,Mr,Kallio,Nikolai,,17.0,630.0,Kallio,Mr Nikolai Erland,17.0,Southampton,†,0.0
150,389,390,1.0,2,LehmannMiss Bertha,female,17.0,0,0,SC 1748,12.0,,C,Miss,Lehmann,Bertha,,17.0,703.0,Lehmann,Miss Bertha,17.0,Cherbourg,S,0.0
151,307,308,1.0,1,Peñasco Y CastellanaMrs Maria Josefa Perezde Soto y Vallejo,female,17.0,1,0,PC 17758,108.9,C65,C,Castellana,Penasco y,Maria,Josefa Perez de Soto y Vallejo,17.0,964.0,Peñasco Y Castellana,Mrs Maria Josefa Perezde Soto y Vallejo,22.0,Cherbourg,S,-5.0
152,1160,1161,,3,PokrnicMr Mate,male,17.0,0,0,315095,8.6625,,S,Mr,Pokrnic,Mate,,17.0,971.0,Pokrnic,Mr Mate,17.0,Southampton,†,0.0
153,550,551,1.0,1,ThayerMr John Borland Jr,male,17.0,0,2,17421,110.8833,C70,C,Mr,Thayer,John,Borland,17.0,1187.0,Thayer,Mr John Borland Jr,17.0,Cherbourg,S,0.0
154,899,900,,3,No name match,female,18.0,0,0,2657,7.2292,,C,Mrs,Abrahim,Sophie,Halaut Easu,18.0,,,,,,,
155,855,856,1.0,3,No name match,female,18.0,0,1,392091,9.35,,S,Mrs,Aks,Leah,Rosen,18.0,,,,,,,
156,834,835,0.0,3,AllumMr Owen George,male,18.0,0,0,2223,8.3,,S,Mr,Allum,Owen,,18.0,26.0,Allum,Mr Owen George,15.0,Southampton,†,3.0
157,144,145,0.0,2,AndrewMr Edgar Samuel,male,18.0,0,0,231945,11.5,,S,Mr,Andrew,Edgardo,,18.0,41.0,Andrew,Mr Edgar Samuel,17.0,Southampton,†,1.0
158,49,50,0.0,3,Arnold-FranchiMrs Josefine,female,18.0,1,0,349237,17.8,,S,Mrs,Arnold-Franchi,Josefine,Franchi,18.0,50.0,Arnold-Franchi,Mrs Josefine,18.0,Southampton,†,0.0
159,700,701,1.0,1,AstorMrs Madeleine Talmage,female,18.0,1,0,PC 17757,227.525,C62 C64,C,Mrs,Astor,Madeleine,Talmadge Force,18.0,66.0,Astor,Mrs Madeleine Talmage,18.0,Cherbourg,S,0.0
160,978,979,,3,BadmanMiss Emily Louisa,female,18.0,0,0,A/4 31416,8.05,,S,Miss,Badman,Emily,,18.0,78.0,Badman,Miss Emily Louisa,18.0,Southampton,S,0.0
161,757,758,0.0,2,BaileyMr Percy,male,18.0,0,0,29108,11.5,,S,Mr,Bailey,Percy,,18.0,80.0,Bailey,Mr Percy,15.0,Southampton,†,3.0
162,702,703,0.0,3,BarbaraMiss Saiide,female,18.0,0,1,2691,14.4542,,C,Miss,Barbara,Saiide,,18.0,86.0,Barbara,Miss Saiide,18.0,Cherbourg,†,0.0
163,953,954,,3,BjörklundMr Ernst Herbert,male,18.0,0,0,347090,7.75,,S,Mr,Bjorklund,Ernst,,18.0,123.0,Björklund,Mr Ernst Herbert,18.0,Southampton,†,0.0
164,957,958,,3,BurnsMiss Mary Delia,female,18.0,0,0,330963,7.8792,,Q,Miss,Burns,Mary,,18.0,166.0,Burns,Miss Mary Delia,17.0,Queenstown,†,1.0
165,1201,1202,,3,CacicMr Jego Grga,male,18.0,0,0,315091,8.6625,,S,Mr,Cacic,Jego,,18.0,178.0,Cacic,Mr Jego Grga,18.0,Southampton,†,0.0
166,1006,1007,,3,ChronopoulosMr Dimitrios M.,male,18.0,1,0,2680,14.4542,,C,Mr,Chronopoulos,Demetrios,,18.0,234.0,Chronopoulos,Mr Dimitrios M.,21.0,Cherbourg,†,-3.0
167,204,205,1.0,3,CohenMr Gurshon,male,18.0,0,0,A/5 3540,8.05,,S,Mr,Cohen,Gurshon,,18.0,243.0,Cohen,Mr Gurshon,18.0,Southampton,S,0.0
168,385,386,0.0,2,DaviesMr Charles Henry,male,18.0,0,0,S.O.C. 14879,73.5,,S,Mr,Davies,Charles,,18.0,305.0,Davies,Mr Charles Henry,19.0,Southampton,†,-1.0
169,1243,1244,,2,DibdenMr William,male,18.0,0,0,S.O.C. 14879,73.5,,S,Mr,Dibden,William,,18.0,330.0,Dibden,Mr William,18.0,Southampton,†,0.0
170,651,652,1.0,2,DolingMiss Elsie,female,18.0,0,1,231919,23.0,,S,Miss,Doling,Elsie,,18.0,339.0,Doling,Miss Elsie,18.0,Southampton,†,0.0
171,675,676,0.0,3,EdvardssonMr Gustaf Hjalmar,male,18.0,0,0,349912,7.775,,S,Mr,Edvardsson,Gustaf,,18.0,367.0,Edvardsson,Mr Gustaf Hjalmar,18.0,Southampton,†,0.0
172,228,229,0.0,2,FahlstrømMr Arne Joma,male,18.0,0,0,236171,13.0,,S,Mr,Fahlstrom,Arne,,18.0,382.0,Fahlstrøm,Mr Arne Joma,18.0,Southampton,†,0.0
173,1231,1232,,2,FillbrookMr Joseph Charles,male,18.0,0,0,C.A. 15185,10.5,,S,Mr,Fillbrook,Joseph,,18.0,387.0,Fillbrook,Mr Joseph Charles,18.0,Southampton,†,0.0
174,688,689,0.0,3,FischerMr Eberhard Thelander,male,18.0,0,0,350036,7.7958,,S,Mr,Fischer,Eberhard,,18.0,389.0,Fischer,Mr Eberhard Thelander,18.0,Southampton,†,0.0
175,1058,1059,,3,FordMr Edward Watson,male,18.0,2,2,W./C. 6608,34.375,,S,Mr,Ford,Edward,,18.0,402.0,Ford,Mr Edward Watson,18.0,Southampton,†,0.0
176,654,655,0.0,3,HegartyMiss Hanora,female,18.0,0,0,365226,6.75,,Q,Miss,Hegarty,Hanora,,18.0,526.0,Hegarty,Miss Hanora,18.0,Queenstown,†,0.0
177,1129,1130,,2,HiltunenMiss Marta,female,18.0,1,1,250650,13.0,,S,Miss,Hiltunen,Marta,,18.0,542.0,Hiltunen,Miss Marta,18.0,Southampton,†,0.0
178,175,176,0.0,3,KlasénMr Klas Albin,male,18.0,1,1,350404,7.8542,,S,Mr,Klasen,Klas,,18.0,671.0,Klasén,Mr Klas Albin,18.0,Southampton,†,0.0
179,1073,1074,,1,MarvinMrs Mary Graham Carmichael,female,18.0,1,0,113773,53.1,D30,S,Mrs,Marvin,Mary,Graham Carmichael Farquarson,18.0,766.0,Marvin,Mrs Mary Graham Carmichael,18.0,Southampton,S,0.0
180,775,776,0.0,3,MyhrmanMr Pehr Fabian Oliver Malkolm,male,18.0,0,0,347078,7.75,,S,Mr,Myhrman,Pehr,Fabian Oliver,18.0,845.0,Myhrman,Mr Pehr Fabian Oliver Malkolm,18.0,Southampton,†,0.0
181,1088,1089,,3,NilssonMiss Berta Olivia,female,18.0,0,0,347066,7.775,,S,Miss,Nilsson,Berta,,18.0,879.0,Nilsson,Miss Berta Olivia,18.0,Southampton,S,0.0
182,505,506,0.0,1,Peñasco Y CastellanaMr Victor,male,18.0,1,0,PC 17758,108.9,C65,C,Castellana,Penasco y,Mr.,Victor de,18.0,963.0,Peñasco Y Castellana,Mr Victor,24.0,Cherbourg,†,-6.0
183,807,808,0.0,3,PetterssonMiss Elin Natalia,female,18.0,0,0,347087,7.775,,S,Miss,Pettersson,Ellen,,18.0,960.0,Pettersson,Miss Elin Natalia,18.0,Southampton,†,0.0
184,424,425,0.0,3,RosblomMr Viktor Richard,male,18.0,1,1,370129,20.2125,,S,Mr,Rosblom,Viktor,,18.0,1028.0,Rosblom,Mr Viktor Richard,18.0,Southampton,†,0.0
185,311,312,1.0,1,RyersonMiss Emily Borie,female,18.0,2,2,PC 17608,262.375,B57 B59 B63 B66,C,Miss,Ryerson,Emily,,18.0,1044.0,Ryerson,Miss Emily Borie,18.0,Cherbourg,S,0.0
186,417,418,1.0,2,SilvénMiss Lyyli Karoliina,female,18.0,0,2,250652,13.0,,S,Miss,Silven,Lyyli,,18.0,1099.0,Silvén,Miss Lyyli Karoliina,17.0,Southampton,S,1.0
187,786,787,1.0,3,SjöblomMiss Anna Sofia,female,18.0,0,0,3101265,7.4958,,S,Miss,Sjoblom,Anna,,18.0,1108.0,Sjöblom,Miss Anna Sofia,18.0,Southampton,S,0.0
188,1286,1287,,1,SmithMrs Mary Eloise,female,18.0,1,0,13695,60.0,C31,S,Mrs,Smith,Mary,Eloise Hughes,18.0,1127.0,Smith,Mrs Mary Eloise,18.0,Cherbourg,S,0.0
189,585,586,1.0,1,TaussigMiss Ruth,female,18.0,0,2,110413,79.65,E68,S,Miss,Taussig,Ruth,,18.0,1179.0,Taussig,Miss Ruth,18.0,Southampton,S,0.0
190,677,678,1.0,3,TurjaMiss Anna Sofia,female,18.0,0,0,4138,9.8417,,S,Miss,Turja,Anna,,18.0,1208.0,Turja,Miss Anna Sofia,18.0,Southampton,S,0.0
191,38,39,0.0,3,VanderplanckeMiss Augusta Maria,female,18.0,2,0,345764,18.0,,S,Miss,Vander Plank,Augusta,,18.0,1229.0,Vanderplancke,Miss Augusta Maria,18.0,Southampton,†,0.0
192,371,372,0.0,3,WiklundMr Jakob Alfred,male,18.0,1,0,3101267,6.4958,,S,Mr,Wiklund,Jakob,,18.0,1280.0,Wiklund,Mr Jakob Alfred,18.0,Southampton,†,0.0
193,1004,1005,,3,BuckleyMiss Katherine,female,18.5,0,0,329944,7.2833,,Q,Miss,Buckley,Katherine,,18.5,161.0,Buckley,Miss Katherine,22.0,Queenstown,†,-3.5
194,926,927,,3,No name match,male,18.5,0,0,2682,7.2292,,C,Mr,Katavelas,Vassilios,(Catavelas,18.5,,,,,,,
195,1000,1001,,2,SwaneMr George,male,18.5,0,0,248734,13.0,F,S,Mr,Swane,George,,18.5,1170.0,Swane,Mr George,19.0,Southampton,†,-0.5
196,192,193,1.0,3,Andersen-JensenMiss Carla Christine Nielsine,female,19.0,1,0,350046,7.8542,,S,Miss,Andersen-Jensen,Carla,Christine,19.0,28.0,Andersen-Jensen,Miss Carla Christine Nielsine,19.0,Southampton,S,0.0
197,546,547,1.0,2,No name match,female,19.0,1,0,2908,26.0,,S,Mrs,Beane,Ethel,Clarke,19.0,,,,,,,
198,372,373,0.0,3,BeavanMr William Thomas,male,19.0,0,0,323951,8.05,,S,Mr,Beavan,William,,19.0,102.0,Beavan,Mr William Thomas,20.0,Southampton,†,-1.0
199,1149,1150,,2,BenthamMiss Lillian W.,female,19.0,0,0,28404,13.0,,S,Miss,Bentham,Lilian,,19.0,112.0,Bentham,Miss Lillian W.,19.0,Southampton,S,0.0
200,291,292,1.0,1,BishopMr Dickinson H.,female,19.0,1,0,11967,91.0792,B49,C,Mrs,Bishop,Helen,Walton,19.0,121.0,Bishop,Mr Dickinson H.,25.0,Cherbourg,S,-6.0
201,143,144,0.0,3,BurkeMr Jeremiah,male,19.0,0,0,365222,6.75,,Q,Mr,Burke,Jeremiah,,19.0,164.0,Burke,Mr Jeremiah,19.0,Queenstown,†,0.0
202,191,192,0.0,2,CarbinesMr William,male,19.0,0,0,28424,13.0,,S,Mr,Carbines,William,,19.0,195.0,Carbines,Mr William,19.0,Southampton,†,0.0
203,646,647,0.0,3,CorMr Liudevit,male,19.0,0,0,349231,7.8958,,S,Mr,Cor,Liudevit,,19.0,266.0,Cor,Mr Liudevit,19.0,Southampton,†,0.0
204,67,68,0.0,3,CreaseMr Ernest James,male,19.0,0,0,S.P. 3464,8.1583,,S,Mr,Crease,Ernest,,19.0,278.0,Crease,Mr Ernest James,19.0,Southampton,†,0.0
205,687,688,0.0,3,DakicMr Branko,male,19.0,0,0,349228,10.1708,,S,Mr,Dakic,Branko,,19.0,291.0,Dakic,Mr Branko,19.0,Southampton,†,0.0
206,44,45,1.0,3,DevaneyMiss Margaret Delia,female,19.0,0,0,330958,7.8792,,Q,Miss,Devaney,Margaret,,19.0,329.0,Devaney,Miss Margaret Delia,19.0,Queenstown,S,0.0
207,283,284,1.0,3,DorkingMr Edward Arthur,male,19.0,0,0,A/5. 10482,8.05,,S,Mr,Dorking,Edward,,19.0,343.0,Dorking,Mr Edward Arthur,18.0,Southampton,S,1.0
208,27,28,0.0,1,FortuneMr Charles Alexander,male,19.0,3,2,19950,263.0,C23 C25 C27,S,Mr,Fortune,Charles,,19.0,409.0,Fortune,Mr Charles Alexander,19.0,Southampton,†,0.0
209,887,888,1.0,1,GrahamMiss Margaret Edith,female,19.0,0,0,112053,30.0,B42,S,Miss,Graham,Margaret,,19.0,469.0,Graham,Miss Margaret Edith,19.0,Southampton,S,0.0
210,379,380,0.0,3,GustafssonMr Karl Gideon,male,19.0,0,0,347069,7.775,,S,Mr,Gustafsson,Karl,,19.0,482.0,Gustafsson,Mr Karl Gideon,19.0,Southampton,†,0.0
211,302,303,0.0,3,JohnsonMr William Cahoone Jr.,male,19.0,0,0,LINE,0.0,,S,Mr,Johnson,William,Cahoone,19.0,615.0,Johnson,Mr William Cahoone Jr.,19.0,Southampton,†,0.0
212,748,749,0.0,1,MarvinMr Daniel Warner,male,19.0,1,0,113773,53.1,D30,S,Mr,Marvin,Daniel,,19.0,765.0,Marvin,Mr Daniel Warner,18.0,Southampton,†,1.0
213,1274,1275,,3,McNameeMrs Eileen,female,19.0,1,0,376566,16.1,,S,Mrs,McNamee,Eileen,O'Leary,19.0,790.0,McNamee,Mrs Eileen,19.0,Southampton,†,0.0
214,226,227,1.0,2,MellorsMr William John,male,19.0,0,0,SW/PP 751,10.5,,S,Mr,Mellors,William,,19.0,797.0,Mellors,Mr William John,19.0,Southampton,S,0.0
215,1224,1225,,3,No name match,female,19.0,1,1,2653,15.7417,,C,Mrs,Nakid,Said,"(Waika Mary""",19.0,,,,,,,
216,136,137,1.0,1,NewsomMiss Helen Monypeny,female,19.0,0,2,11752,26.2833,D47,S,Miss,Newsom,Helen,,19.0,874.0,Newsom,Miss Helen Monypeny,19.0,Southampton,S,0.0
217,145,146,0.0,2,NichollsMr Joseph Charles,male,19.0,1,1,C.A. 33112,36.75,,S,Mr,Nicholls,Joseph,,19.0,875.0,Nicholls,Mr Joseph Charles,19.0,Southampton,†,0.0
218,575,576,0.0,3,PatchettMr George,male,19.0,0,0,358585,14.5,,S,Mr,Patchett,George,,19.0,934.0,Patchett,Mr George,19.0,Southampton,†,0.0
219,238,239,0.0,2,PengellyMr Frederick William,male,19.0,0,0,28665,10.5,,S,Mr,Pengelly,Frederick,,19.0,947.0,Pengelly,Mr Frederick William,19.0,Southampton,†,0.0
220,877,878,0.0,3,PetroffMr Nedialco,male,19.0,0,0,349212,7.8958,,S,Mr,Petroff,Nedelio,,19.0,958.0,Petroff,Mr Nedialco,19.0,Southampton,†,0.0
221,427,428,1.0,2,No name match,female,19.0,0,0,250655,26.0,,S,Miss,Phillips,"""Mrs","Kate Louise Phillips Marshall""",19.0,,,,,,,
222,1208,1209,,2,RogersMr Reginald Harry,male,19.0,0,0,28004,10.5,,S,Mr,Rogers,Reginald,,19.0,1022.0,Rogers,Mr Reginald Harry,18.0,Southampton,†,1.0
223,715,716,0.0,3,SøholtMr Peter Andreas Lauritz Andersen,male,19.0,0,0,348124,7.65,F G73,S,Mr,Soholt,Peter,Andreas Lauritz,19.0,1175.0,Søholt,Mr Peter Andreas Lauritz Andersen,19.0,Southampton,†,0.0
224,566,567,0.0,3,StoytcheffMr Ilia,male,19.0,0,0,349205,7.8958,,S,Mr,Stoytcheff,Ilia,,19.0,1154.0,Stoytcheff,Mr Ilia,19.0,Southampton,†,0.0
225,1142,1143,,3,AbrahamssonMr Abraham August Johannes,male,20.0,0,0,SOTON/O2 3101284,7.925,,S,Mr,Abrahamsson,Abraham,August,20.0,9.0,Abrahamsson,Mr Abraham August Johannes,20.0,Southampton,S,0.0
226,840,841,0.0,3,AlhomäkiMr Ilmari Rudolf,male,20.0,0,0,SOTON/O2 3101287,7.925,,S,Mr,Alhomaki,Ilmari,,20.0,17.0,Alhomäki,Mr Ilmari Rudolf,19.0,Southampton,†,1.0
227,91,92,0.0,3,AndreassonMr Pål Edvin,male,20.0,0,0,347466,7.8542,,S,Mr,Andreasson,Paul,,20.0,40.0,Andreasson,Mr Pål Edvin,20.0,Southampton,†,0.0
228,1128,1129,,3,No name match,male,20.0,0,0,2679,7.225,,C,Mr,Baccos,Raffull,,20.0,,,,,,,
229,762,763,1.0,3,No name match,male,20.0,0,0,2663,7.2292,,C,Mr,Barah,Hanna,,20.0,,,,,,,
230,378,379,0.0,3,DaherMr Tannous,male,20.0,0,0,2648,4.0125,,C,Mr,Betros,Tannous,,20.0,288.0,Daher,Mr Tannous,28.0,Cherbourg,†,-8.0
231,989,990,,3,BrafMiss Elin Ester Maria,female,20.0,0,0,347471,7.8542,,S,Miss,Braf,Elin,Ester,20.0,142.0,Braf,Miss Elin Ester Maria,20.0,Southampton,†,0.0
232,1166,1167,,2,BryhlMiss Dagmar Jenny Ingeborg,female,20.0,1,0,236853,26.0,,S,Miss,Bryhl,Dagmar,Jenny,20.0,159.0,Bryhl,Miss Dagmar Jenny Ingeborg,20.0,Southampton,S,0.0
233,131,132,0.0,3,CoelhoMr Domingos Fernandeo,male,20.0,0,0,SOTON/O.Q. 3101307,7.05,,S,Mr,Coelho,Domingos,,20.0,242.0,Coelho,Mr Domingos Fernandeo,20.0,Southampton,†,0.0
234,876,877,0.0,3,GustafssonMr Alfred Ossian,male,20.0,0,0,7534,9.8458,,S,Mr,Gustafsson,Alfred,,20.0,479.0,Gustafsson,Mr Alfred Ossian,19.0,Southampton,†,1.0
235,441,442,0.0,3,LamMr Len,male,20.0,0,0,345769,9.5,,S,Mr,Hampe,Leon,,20.0,685.0,Lam,Mr Len,23.0,Southampton,†,-3.0
236,943,944,,2,HockingMiss Ellen,female,20.0,2,1,29105,23.0,,S,Miss,Hocking,Ellen,,20.0,548.0,Hocking,Miss Ellen,20.0,Southampton,S,0.0
237,640,641,0.0,3,JensenMr Hans Peder,male,20.0,0,0,350050,7.8542,,S,Mr,Jensen,Hans,,20.0,599.0,Jensen,Mr Hans Peder,20.0,Southampton,†,0.0
238,113,114,0.0,3,JussilaMiss Katriina,female,20.0,1,0,4136,9.825,,S,Miss,Jussila,Katriina,,20.0,626.0,Jussila,Miss Katriina,20.0,Southampton,†,0.0
239,664,665,1.0,3,LindqvistMr Eino William,male,20.0,1,0,STON/O 2. 3101285,7.925,,S,Mr,Lindqvist,Eino,,20.0,719.0,Lindqvist,Mr Eino William,20.0,Southampton,S,0.0
240,622,623,1.0,3,NakidMr Sahid,male,20.0,1,1,2653,15.7417,,C,Mr,Nakid,Sahid,,20.0,856.0,Nakid,Mr Sahid,20.0,Cherbourg,S,0.0
241,1296,1297,,2,No name match,male,20.0,0,0,SC/PARIS 2166,13.8625,D38,C,Mr,Nourney,Alfred,(Baron von,20.0,,,,,,,
242,682,683,0.0,3,OlsvigenMr Thor Anderson,male,20.0,0,0,6563,9.225,,S,Mr,Olsvigen,Thor,,20.0,899.0,Olsvigen,Mr Thor Anderson,20.0,Southampton,†,0.0
243,404,405,0.0,3,OreskovicMiss Marija,female,20.0,0,0,315096,8.6625,,S,Miss,Oreskovic,Marija,,20.0,902.0,Oreskovic,Miss Marija,20.0,Southampton,†,0.0
244,725,726,0.0,3,OreskovicMr Luka,male,20.0,0,0,315094,8.6625,,S,Mr,Oreskovic,Luka,,20.0,903.0,Oreskovic,Mr Luka,20.0,Southampton,†,0.0
245,12,13,0.0,3,SaundercockMr William Henry,male,20.0,0,0,A/5. 2151,8.05,,S,Mr,Saundercock,William,,20.0,1075.0,Saundercock,Mr William Henry,19.0,Southampton,†,1.0
246,1067,1068,,2,SincockMiss Maude,female,20.0,0,0,C.A. 33112,36.75,,S,Miss,Sincock,Maude,,20.0,1102.0,Sincock,Miss Maude,20.0,Southampton,S,0.0
247,1126,1127,,3,VendelMr Olof Edvin,male,20.0,0,0,350416,7.8542,,S,Mr,Vendel,Olof,,20.0,1236.0,Vendel,Mr Olof Edvin,20.0,Southampton,†,0.0
248,227,228,0.0,3,LovellMr John Hall,male,20.5,0,0,A/5 21173,7.25,,S,Mr,Lovell,"""Henry"")",,20.5,736.0,Lovell,Mr John Hall,20.0,Southampton,†,0.5
249,908,909,,3,AssafMrs Mariana,male,21.0,0,0,2692,7.225,,C,Mr,Assaf,Gerios,,21.0,63.0,Assaf,Mrs Mariana,45.0,Cherbourg,S,-24.0
250,408,409,0.0,3,BirkelandMr Hans Martin Monsen,male,21.0,0,0,312992,7.775,,S,Mr,Birkeland,Hans,Martin,21.0,119.0,Birkeland,Mr Hans Martin Monsen,21.0,Southampton,†,0.0
251,624,625,0.0,3,BowenMr David John “Dai”,male,21.0,0,0,54636,16.1,,S,Mr,Bowen,David,John,21.0,136.0,Bowen,Mr David John “Dai”,26.0,Southampton,†,-5.0
252,997,998,,3,BuckleyMr Daniel,male,21.0,0,0,330920,7.8208,,Q,Mr,Buckley,Daniel,,21.0,162.0,Buckley,Mr Daniel,21.0,Queenstown,S,0.0
253,928,929,,3,CacicMiss Manda,female,21.0,0,0,315087,8.6625,,S,Miss,Cacic,Manda,,21.0,176.0,Cacic,Miss Manda,21.0,Southampton,†,0.0
254,501,502,0.0,3,CanavanMiss Mary,female,21.0,0,0,364846,7.75,,Q,Miss,Canavan,Mary,,21.0,189.0,Canavan,Miss Mary,22.0,Queenstown,†,-1.0
255,1279,1280,,3,CanavanMr Patrick,male,21.0,0,0,364858,7.75,,Q,Mr,Canavan,Patrick,,21.0,190.0,Canavan,Mr Patrick,21.0,Queenstown,†,0.0
256,37,38,0.0,3,CannMr Ernest,male,21.0,0,0,A./5. 2152,8.05,,S,Mr,Cann,Ernest,,21.0,192.0,Cann,Mr Ernest,21.0,Southampton,†,0.0
257,421,422,0.0,3,ChartersMr David,male,21.0,0,0,A/5. 13032,7.7333,,Q,Mr,Charters,David,,21.0,223.0,Charters,Mr David,20.0,Queenstown,†,1.0
258,1268,1269,,2,CotterillMr Henry,male,21.0,0,0,29107,11.5,,S,Mr,Cotterill,Henry,,21.0,272.0,Cotterill,Mr Henry,20.0,Southampton,†,1.0
259,900,901,,3,DaviesMr John,male,21.0,2,0,A/4 48871,24.15,,S,Mr,Davies,John,,21.0,307.0,Davies,Mr John,21.0,Southampton,†,0.0
260,1220,1221,,2,EnanderMr Ingvar,male,21.0,0,0,236854,13.0,,S,Mr,Enander,Ingvar,,21.0,376.0,Enander,Mr Ingvar,21.0,Southampton,†,0.0
261,436,437,0.0,3,FordMiss Dollina Margaret,female,21.0,2,2,W./C. 6608,34.375,,S,Miss,Ford,Doolina,Margaret,21.0,399.0,Ford,Miss Dollina Margaret,20.0,Southampton,†,1.0
262,1261,1262,,2,GilesMr Edgar,male,21.0,1,0,28133,11.5,,S,Mr,Giles,Edgar,,21.0,444.0,Giles,Mr Edgar,21.0,Southampton,†,0.0
263,861,862,0.0,2,GilesMr Frederick Edward,male,21.0,1,0,28134,11.5,,S,Mr,Giles,Frederick,,21.0,445.0,Giles,Mr Frederick Edward,20.0,Southampton,†,1.0
264,623,624,0.0,3,HansenMr Henry Damsgaard,male,21.0,0,0,350029,7.8542,,S,Mr,Hansen,Henry,,21.0,495.0,Hansen,Mr Henry Damsgaard,21.0,Southampton,†,0.0
265,120,121,0.0,2,HickmanMr Stanley George,male,21.0,2,0,S.O.C. 14879,73.5,,S,Mr,Hickman,Stanley,,21.0,540.0,Hickman,Mr Stanley George,20.0,Southampton,†,1.0
266,72,73,0.0,2,HoodMr Ambrose Jr,male,21.0,0,0,S.O.C. 14879,73.5,,S,Mr,Hood,Ambrose,,21.0,562.0,Hood,Mr Ambrose Jr,21.0,Southampton,†,0.0
267,391,392,1.0,3,JanssonMr Carl Olof,male,21.0,0,0,350034,7.7958,,S,Mr,Jansson,Carl,,21.0,593.0,Jansson,Mr Carl Olof,21.0,Southampton,S,0.0
268,402,403,0.0,3,JussilaMiss Mari Aina,female,21.0,1,0,4137,9.825,,S,Miss,Jussila,Mari,,21.0,627.0,Jussila,Miss Mari Aina,21.0,Southampton,†,0.0
269,652,653,0.0,3,KalvikMr Johannes Halvorsen,male,21.0,0,0,8475,8.4333,,S,Mr,Kalvik,Johannes,,21.0,631.0,Kalvik,Mr Johannes Halvorsen,21.0,Southampton,†,0.0
270,1114,1115,,3,KarlssonMr Einar Gervasius,male,21.0,0,0,350053,7.7958,,S,Mr,Karlsson,Einar,,21.0,635.0,Karlsson,Mr Einar Gervasius,21.0,Southampton,S,0.0
271,627,628,1.0,1,LongleyMiss Gretchen Fiske,female,21.0,0,0,13502,77.9583,D9,S,Miss,Longley,Gretchen,,21.0,732.0,Longley,Miss Gretchen Fiske,21.0,Cherbourg,S,0.0
272,1150,1151,,3,MidtsjøMr Karl Albert,male,21.0,0,0,345501,7.775,,S,Mr,Midtsjo,Karl,,21.0,803.0,Midtsjø,Mr Karl Albert,21.0,Southampton,S,0.0
273,962,963,,3,MinkoffMr Lazar,male,21.0,0,0,349211,7.8958,,S,Mr,Minkoff,Lazar,,21.0,812.0,Minkoff,Mr Lazar,21.0,Southampton,†,0.0
274,1152,1153,,3,NilssonMr August Ferdinand,male,21.0,0,0,350410,7.8542,,S,Mr,Nilsson,August,,21.0,881.0,Nilsson,Mr August Ferdinand,21.0,Southampton,†,0.0
